stockcode,description,category,revenue,qty_sold,orders,avg_price,cancel_rate,revenue_share
23465,Tuscan Villa Feeding Station,Tuscan,99.0,12,7,8.25,0.0,0.0005
23466,Tuscan Villa Dovecote,Tuscan,99.0,12,4,8.25,3.57,0.0005
23191,Bundle Of 3 Retro Exercise Books,Bundle,98.99999999999999,60,5,1.65,0.69,0.0005
21266,Vintage Silver Tinsel Reel,Vintage,98.9,23,9,4.3,0.0,0.0005
90169,Daisy Hair Comb,Daisy,98.87,39,23,2.53,4.17,0.0005
37471,Multicolour Polkadot Plate,Multicolour,98.83,713,4,2.11,9.09,0.0005
84575A,Pink Dog Cannister,Pink,98.8,24,13,5.33,7.14,0.0005
22878,"Number Tile Cottage Garden, No",Number,98.72,45,5,2.94,2.17,0.0005
90163B,White Rosebud & Pearl Necklace,White,98.45,13,9,7.57,0.0,0.0005
84705D,Cherry Blossom Photo Frame,Cherry,97.9,22,14,4.39,0.0,0.0005
16161G,Wrap Bad Hair Day,Wrap,97.5,975,33,0.1,0.0,0.0005
90150,Blue Shell+Silver Necklace,Blue,97.5,13,8,7.5,0.0,0.0005
90067A,Pink Vintage Victorian Earrings,Pink,97.24000000000001,33,16,2.94,0.0,0.0005
20861,Gold Cosmetic Bag Pink Star,Gold,96.60000000000001,46,16,2.1,0.0,0.0005
20697,Little Green Monster Soft Toy,Little,96.6,40,21,2.51,0.0,0.0005
84465,15 Pink Fluffy Chicks In Box,15,96.51,32,23,3.04,0.0,0.0005
85132b,Charlie And Lola Table Tins,Charlie,95.83999999999999,10,10,9.58,0.0,0.0005
17084J,Love Potion Masala Incense,Love,95.76,456,20,0.21,0.0,0.0005
84559a,3D Sheet Of Dog Stickers,3D,95.69999999999999,57,40,1.68,0.0,0.0005
48103,Door Mat Kiss My.......,Door,95.15,13,8,7.3,0.0,0.0005
72606A,Brown Antique Cube Candle,Brown,94.92,226,18,0.42,0.0,0.0005
21241,Green Polkadot Cup,Green,94.35,111,10,0.85,0.38,0.0005
20622,Vip Passport Cover,Vip,94.04,43,17,2.38,0.0,0.0005
23402,Home Sweeet Home 3 Peg Hanger,Home,93.75,25,4,3.75,0.0,0.0005
90214R,"Letter ""R"" Bling Key Ring",Letter,93.72999999999999,91,50,1.09,0.0,0.0005
22432,Watering Can Green Dinosaur,Watering,93.6,48,6,1.95,0.76,0.0005
90024C,New Baroque B'Fly Necklace Green,New,93.48,11,10,8.5,0.0,0.0005
90026A,Glass Bead Hoop Necklace Black,Glass,93.47,11,9,8.5,0.0,0.0005
90214G,"Letter ""G"" Bling Key Ring",Letter,93.17999999999999,100,48,1.03,4.0,0.0005
81950B,Flower Blue Clock W/Sucker,Flower,93.1,100,26,1.16,2.78,0.0005
17084A,Tranquility Masala Incense,Tranquility,92.82,442,18,0.21,0.0,0.0005
35913B,White/Pink Chick Easter Decoration,White/Pink,92.39,100,21,1.07,0.0,0.0005
90075,Montana Diamond Cluster Necklace,Montana,92.17999999999999,10,8,9.21,0.0,0.0005
84753A,Pink Eau De Cologne Bottle,Pink,92.16999999999999,97,24,1.15,0.0,0.0005
21343,Gold Jewelery Box,Gold,92.0,20,3,8.28,25.0,0.0004
90089,Pink Crystal Skull Phone Charm,Pink,91.89999999999999,104,26,1.23,0.0,0.0004
85232b,Set Of 3 Babushka Stacking Tins,Set,91.53,9,8,10.17,0.0,0.0004
90202C,Green Enamel Flower Hair Tie,Green,91.46000000000001,31,25,2.95,3.85,0.0004
90177B,Drop Diamante Earrings Black Diamon,Drop,91.38000000000001,31,19,2.95,0.0,0.0004
23075,Double Ceramic Parlour Hook,Double,91.30000000000001,22,5,4.15,6.98,0.0004
90112,Pink Dolly Hair Clips,Pink,91.25,84,20,1.11,0.0,0.0004
84437A,S/6 Pink Easter Decs In Box,S/6,90.94999999999999,106,18,0.89,0.0,0.0004
90202A,Purple Enamel Flower Hair Tie,Purple,90.9,31,23,2.93,4.17,0.0004
90214D,"Letter ""D"" Bling Key Ring",Letter,90.82,100,50,1.02,0.0,0.0004
84539,Knitted Rabbit Doll,Knitted,90.75,55,11,1.65,0.0,0.0004
81952V,Round Purple Clock W/Sucker,Round,90.52,99,22,1.28,0.0,0.0004
72783,Black Sil'T Squ Candle Plate,Black,90.30000000000001,43,9,2.1,0.0,0.0004
71406C,Black Orange Squeezer,Black,89.92,210,35,0.47,0.0,0.0004
84984C,Oriental Blue C/Cover,Oriental,89.59,13,8,7.39,0.0,0.0004
17013C,Origami Lavender Incense In Tube,Origami,89.46000000000001,213,2,0.42,33.33,0.0004
79026B,"S/4 Icon Coaster,Elvis Lives",S/4,89.25,69,37,1.6,0.0,0.0004
47598,New England Egg Warmer,New,89.12,138,32,0.76,0.0,0.0004
84388,Wise Man Star Shape Egg Pan,Wise,89.03999999999999,70,22,1.49,8.0,0.0004
20660,Vip Luggage Tag,Vip,88.75,71,26,1.25,0.0,0.0004
90162A,Ant Silver Turquoise Boudicca Ring,Ant,88.5,30,11,2.95,0.0,0.0004
90059E,Diamante Hair Grip Pack/2 Ruby,Diamante,88.31,53,33,1.67,2.94,0.0004
35638A,Pink And Black String Curtain,Pink,88.04999999999998,39,6,3.95,0.0,0.0004
71495A,Cd Wall Tidy Blue Office,Cd,87.96000000000001,225,20,0.64,4.76,0.0004
84721,Manhattan Canvas Art Picture,Manhattan,87.8,20,2,8.35,0.0,0.0004
90092,Blue Crystal Boot Phone Charm,Blue,87.50999999999999,102,10,0.92,14.29,0.0004
84891B,Green Wire Goblet Candleholder,Green,87.45,11,6,7.95,0.0,0.0004
37462B,"Pet Mug, Budgie",Pet,87.28,170,32,0.75,3.03,0.0004
20835,French Lattice Cushion Cover,French,87.02,80,10,2.87,0.0,0.0004
35822B,"Acrylic Bead Chain, Blue",Acrylic,87.02,229,1,0.38,0.0,0.0004
90088,Crystal Key+Lock Phone Charm,Crystal,86.69999999999999,101,14,0.91,12.5,0.0004
90039C,Fire Polished Glass Bracelet Black,Fire,86.65,23,12,3.78,0.0,0.0004
23614,Set 10 Cards 12 Days Wrap  17058,Set,86.58,26,11,3.33,0.0,0.0004
84424A,Four Picture White Glass Frame,Four,86.25,23,10,3.75,0.0,0.0004
35271S,Gold Print Paper Bag,Gold,85.97,420,20,0.23,0.0,0.0004
90012B,Black Drop Crystal Necklace,Black,85.9,17,6,7.7,0.0,0.0004
90162D,Ant Silver Purple Boudicca Ring,Ant,85.55000000000001,29,14,2.95,0.0,0.0004
84454,Wobbling Metal Chicken Easter,Wobbling,85.53,93,18,1.08,0.0,0.0004
85099c,Jumbo  Bag Baroque Black White,Jumbo,85.17,17,10,4.97,0.0,0.0004
35838B,S/6 Silver Ornamenetal Candle,S/6,85.0,100,23,0.85,0.0,0.0004
90026D,Glass Bead Hoop Necklace Amethyst,Glass,85.0,10,8,8.5,0.0,0.0004
22844,"Dog Food Container , Vintage",Dog,85.0,10,3,8.5,1.76,0.0004
90001D,Antique Olive Green Flower Earrings,Antique,84.96000000000001,20,11,4.25,0.0,0.0004
17027A,Incense Bazaar Cannabis,Incense,84.84,228,2,0.36,0.0,0.0004
84251B,"Greeting Card, Sticky Gordon",Greeting,84.83999999999999,319,61,0.4,1.61,0.0004
79051A,Smokey Grey Colour Glass,Smokey,84.75999999999999,236,15,0.43,0.0,0.0004
46775B,Berries Chunky Knitted Throw,Berries,84.75,5,4,16.95,0.0,0.0004
16051,Teatime Pencil W Stamp Asst,Teatime,84.69,941,4,0.43,0.0,0.0004
23456,Medium Parlour Frame,Medium,84.1,22,2,3.95,2.7,0.0004
84251F,"Greeting Card, Rita",Greeting,83.97,341,50,0.44,0.0,0.0004
90141C,Turq Pendant Triple Shell Necklace,Turq,83.69,16,13,5.3,0.0,0.0004
22016,Dotcomgiftshop Gift Voucher Â£100.00,Dotcomgiftshop,83.33,1,1,83.33,0.0,0.0004
23442,12 Hanging Eggs Hand Painted,12,83.2,40,7,2.08,0.0,0.0004
82605,Old Doc.Russel Metal Sign,Old,82.94,41,24,2.18,0.0,0.0004
90176D,Diamante Necklace Purple,Diamante,82.81,11,7,7.54,12.5,0.0004
84030C,Knitted Rainbow Hot Water Bottle,Knitted,82.78,21,6,4.42,25.0,0.0004
90002B,Flower Burst Silver Ring Rose,Flower,82.74,22,11,3.77,0.0,0.0004
90177E,Drop Diamante Earrings Green,Drop,82.71000000000001,28,22,2.95,4.35,0.0004
90189A,Silver 2 Strand Necklace-Leaf Charm,Silver,82.64,11,8,7.52,0.0,0.0004
90130A,White Stone/Crystal Earrings,White,82.51,28,16,2.94,0.0,0.0004
90069,Ruby Glass Cluster Necklace,Ruby,82.5,11,5,7.5,0.0,0.0004
21699,Set 5 Mini Chocolate Fridge Magnets,Set,82.44,108,3,1.23,0.0,0.0004
84907,Pink/Yellow Patch Cushion Cover,Pink/Yellow,82.34,8,5,11.88,12.2,0.0004
90183B,Amethyst Drop Earrings W Long Beads,Amethyst,81.92999999999999,28,24,2.93,0.0,0.0004
22579,Wooden Tree Christmas Scandispot,Wooden,81.6,96,3,0.85,0.17,0.0004
22566,"Feltcraft Hairband S/2, Pink/Purple",Feltcraft,81.6,96,8,0.85,0.0,0.0004
35610C,White Christmas Flock Droplet,White,81.56,94,8,1.47,0.0,0.0004
72779,Set/6 Black Rose T-Light Candles,Set/6,81.12,48,15,1.69,0.0,0.0004
16201B,Pastel Blue Photo Album,Pastel,81.1,34,5,2.84,0.0,0.0004
90121B,Vintage Rose Bead Bracelet Blue,Vintage,80.75,19,9,4.25,10.0,0.0004
22530,Magic Slate Dolly Girl,Magic,80.64,192,4,0.42,0.42,0.0004
22531,Magic Slate Circus Parade,Magic,80.64,192,4,0.42,0.0,0.0004
84596I,Wrap Sweets Light Pink Small Bowl,Wrap,80.62,72,10,1.35,0.0,0.0004
17011E,Origami Opium Scent Incense+Flower,Origami,80.60000000000001,124,1,0.65,0.0,0.0004
22346,Party Pizza Dish Green Retrospot,Party,80.50999999999999,89,19,1.06,0.0,0.0004
DCGS0069,Ooh La La Dogs Collar,Ooh,80.31,5,5,16.06,0.0,0.0004
84415B,Blue Flock Cushion Cover,Blue,80.0,24,7,3.39,0.0,0.0004
23370,Set 36 Colour Pencils Doiley,Set,80.0,64,3,1.25,0.65,0.0004
35265,Colourful Flower Fruit Bowl,Colourful,80.0,21,16,3.45,0.0,0.0004
90059F,Diamante Hair Grip Pack/2 Lt Rose,Diamante,79.87,48,27,1.67,3.57,0.0004
90206A,Gold Diamante Star Brooch,Gold,79.6,16,12,4.98,0.0,0.0004
90125B,Aqua Bertie Glass Bead Bag Charm,Aqua,79.57,44,17,2.21,0.0,0.0004
84795E,Rio Pink Stripe Hammock,Rio,79.5,10,5,7.95,0.0,0.0004
22649,Strawberry Cake Teapot,Strawberry,79.2,16,4,4.95,7.85,0.0004
84548,Crochet Bear Red/Blue  Keyring,Crochet,79.19999999999999,48,13,1.65,0.0,0.0004
90038B,Glass And Painted Beads Bracelet Ol,Glass,79.19,21,13,3.78,0.0,0.0004
90064A,White Vintage Crystal Earrings,White,79.14,20,12,4.05,0.0,0.0004
90039B,Fire Polished Glass Bracelet Montan,Fire,78.99,21,11,3.77,0.0,0.0004
90064B,Black Vintage  Crystal Earrings,Black,78.75,21,12,3.75,7.69,0.0004
22344,Party Pizza Dish Pink White Spot,Party,78.72999999999999,75,19,1.2,0.0,0.0004
35931,Pink Star Christmas Decoration,Pink,78.11999999999999,156,15,0.48,0.0,0.0004
84455,Set Of 3 Rabbit Carrots Easter,Set,77.96,85,20,1.01,0.0,0.0004
90214H,"Letter ""H"" Bling Key Ring",Letter,77.71,83,53,0.98,0.0,0.0004
23497,Classic Crome Bicycle Bell,Classic,77.4,60,2,1.35,0.5,0.0004
21450,Distressed Candle Stick White,Distressed,77.35,13,3,5.95,25.0,0.0004
90176C,Diamante Necklace,Diamante,77.0,10,6,7.83,25.0,0.0004
21595,Dad'S Cab Electronic Meter,Dad'S,76.95,9,9,8.55,0.0,0.0004
84251C,"Greeting Card, Two Sisters.",Greeting,76.67999999999999,247,53,0.44,0.0,0.0004
85014b,Red/White Dots Ruffled Umbrella,Red/White,76.60000000000001,6,5,12.78,0.0,0.0004
84425A,White Glass Tv Triple Frame,White,76.6,18,9,4.26,0.0,0.0004
90100,Necklace+Bracelet Set Pink Daisy,Necklace+Bracelet,76.5,30,12,2.55,0.0,0.0004
90214N,"Letter ""N"" Bling Key Ring",Letter,76.39999999999999,78,43,1.05,0.0,0.0004
90020,Filigree Diamante Chain,Filigree,76.23,6,4,12.68,0.0,0.0004
35815P,"Acrylic Jewel Snowflake, Pink",Acrylic,75.88,168,7,1.12,0.0,0.0004
90176A,Classic Diamante Necklace Jet,Classic,75.88,10,7,7.58,12.5,0.0004
22416,Set Of 36 Spaceboy Paper Doilies,Set,75.42,51,8,1.63,0.56,0.0004
62043B,Blue Check Bag W Handle 34X20Cm,Blue,75.16,54,10,1.24,9.09,0.0004
37399,"Ass Retrospoof Mugs,Sports",Ass,75.0,143,6,0.97,0.0,0.0004
16161E,Wrap Boudoir,Wrap,75.0,750,9,0.1,0.0,0.0004
23061,Vintage Engraved Heart,Vintage,75.0,60,4,1.25,0.85,0.0004
72802a,Rose Scent Candle In Jewelled Box,Rose,74.97,9,4,8.38,0.0,0.0004
84968d,Set Of 16 Vintage Red Cutlery,Set,74.88,3,3,24.96,0.0,0.0004
72807a,Set/3 Rose Candle In Jewelled Box,Set/3,74.78999999999999,9,6,8.32,0.0,0.0004
84757,Enchanted Garden Wrought Iron Table,Enchanted,74.75,5,4,14.95,0.0,0.0004
23068,Aluminium Heart,Aluminium,74.7,30,6,2.49,0.0,0.0004
23044,Paper Lantern 9 Point Holly Star 23,Paper,74.7,18,5,4.15,0.0,0.0004
21267,Vintage Pink Tinsel Reel,Vintage,74.6,24,10,3.42,0.0,0.0004
90012A,Midnight Blue Drop Crystal Necklace,Midnight,74.38,13,7,8.1,0.0,0.0004
84919,L Blue C/Cover W Pink/Yellow Flower,L,74.31,8,4,11.63,12.24,0.0004
84593,Crochet Rose Des Clothes Hanger,Crochet,73.75,25,7,2.95,0.0,0.0004
15030,Fan Black Frame,Fan,73.66,254,26,0.29,0.0,0.0004
90130C,Green Stone/Crystal Earrings,Green,73.62,25,24,2.94,0.0,0.0004
79331,Pink Flock Glass Candleholder,Pink,73.6,60,9,1.37,0.0,0.0004
84447,6 Rabbit Chain Easter,6,72.42,69,19,1.36,0.0,0.0004
90214B,"Letter ""B"" Bling Key Ring",Letter,72.33,75,40,1.02,0.0,0.0004
84427B,Black Glass Tv Double P/Frame 15X10,Black,72.25,17,5,4.25,0.0,0.0004
90027D,Glass Bead Hoop Earrings Amethyst,Glass,72.18,23,16,3.19,0.0,0.0004
84746,Pink Easter Hens+Flower,Pink,72.06,23,16,3.1,0.0,0.0004
90031,Bili Nut And Wood Necklace,Bili,71.9,52,9,3.21,0.0,0.0004
90038C,Glass And Beads Bracelet Ivory,Glass,71.46000000000001,19,9,3.77,0.0,0.0003
35937,Cerise+Gold Christmas Stocking Dec,Cerise+Gold,71.44,188,17,0.38,0.0,0.0003
17007B,S/3 Pot Pouri Cushions Blue Colours,S/3,71.4,34,6,2.1,0.0,0.0003
90060D,Fire Polished Glass Neckl Bronze,Fire,71.4,12,8,5.95,0.0,0.0003
37509,New England Mug W Gift Box,New,71.39999999999999,28,14,2.55,6.67,0.0003
84925C,Fairy Cakes  Wall Thermometer,Fairy,71.39999999999999,28,10,2.55,0.0,0.0003
22950,Set Of 36 Vintage Christmas Doilies,Set,71.27,38,8,1.82,1.39,0.0003
84415A,Pink Flock Suede Cushion Cover,Pink,71.25,27,6,2.92,0.0,0.0003
90037B,Tiny Crystal Bracelet Green,Tiny,71.17,28,10,2.53,0.0,0.0003
23413,Decrotivevintage Coffee Grinder Box,Decrotivevintage,71.08,12,6,6.9,1.69,0.0003
90179A,Amber Fine Bead Necklace W Tassel,Amber,71.0,12,9,5.91,0.0,0.0003
16256C,Hearts Pencil/Rubber+5 Mini Pencils,Hearts,70.98,169,10,0.42,9.09,0.0003
84803B,White Allium  Artificial Flower,White,70.98,42,11,1.69,15.38,0.0003
84905,Pink Butterfly C/Cover,Pink,70.82,10,6,7.6,0.0,0.0003
84086B,Yellow/Blue Retro Radio,Yellow/Blue,70.80000000000001,24,12,2.95,7.14,0.0003
90187B,Green Drop Earrings W Bead Cluster,Green,70.6,21,15,3.37,0.0,0.0003
20958,Porcelain Hanging Bell Large,Porcelain,70.5,38,10,1.92,0.0,0.0003
90202B,White Enamel Flower Hair Tie,White,70.49,24,16,2.94,5.88,0.0003
90050,Cracked Glaze Necklace Ivory,Cracked,70.16,10,6,7.06,14.29,0.0003
22949,Set Of 36 Dolly Girl Paper Doilies,Set,69.66,45,15,1.74,1.67,0.0003
90131,Pink/Amethyst/Gold Necklace,Pink/Amethyst/Gold,69.62,10,5,6.97,0.0,0.0003
gift_0001_80,Dotcomgiftshop Gift Voucher Â£80.00,Dotcomgiftshop,69.56,1,1,69.56,50.0,0.0003
84918,Cream C/Cover W Yellow/Green Flower,Cream,69.5,10,3,6.95,1.56,0.0003
81952V,Round Purple Clock With Sucker,Round,69.35,365,24,0.19,0.0,0.0003
72140F,Happy Anniversary Candle Letters,Happy,69.18,175,14,0.42,0.0,0.0003
35916B,Blue Felt Hanging Heart W Flower,Blue,69.1,57,16,1.46,0.0,0.0003
90059C,Diamante Hair Grip Pack/2 Montana,Diamante,68.17999999999999,41,23,1.67,4.17,0.0003
71215,Metal Base For Candles,Metal,68.1,177,12,0.41,0.0,0.0003
47420,Assorted Colour Suction Cup Hook,Assorted,68.02,358,31,0.19,0.0,0.0003
84857A,Silver Monte Carlo Handbag,Silver,68.0,8,3,8.5,0.0,0.0003
DCGS0004,Haynes Camper Shoulder Bag,Haynes,67.94,4,4,16.98,0.0,0.0003
90140,Pink Sweetie Necklace,Pink,67.9,9,7,7.56,0.0,0.0003
90026C,Glass Bead Hoop Necklace Green,Glass,67.82,8,6,8.47,0.0,0.0003
90026B,Glass Bead Hoop Necklace Montana,Glass,67.82,8,7,8.47,0.0,0.0003
20879,Tree Of Noah Festive Scented Candle,Tree,67.8,57,11,1.8,8.33,0.0003
84596e,Small Licorice Des Pink Bowl,Small,67.77,27,17,2.51,0.0,0.0003
90002E,Flower Burst Silver Ring Green,Flower,67.77,18,11,3.77,15.38,0.0003
84864A,Pink Paisley Photo Album,Pink,67.71000000000001,7,4,8.46,0.0,0.0003
90078,Pink/White Glass Demi Choker,Pink/White,67.64,9,5,7.53,0.0,0.0003
90024F,New Baroque B'Fly Necklace Crystal,New,67.61,8,6,8.44,0.0,0.0003
84926B,Scotts Roses Tile Coaster,Scotts,67.5,54,10,1.25,0.0,0.0003
47341B,Blue Table Run Flower,Blue,67.5,48,14,1.79,0.0,0.0003
47504J,English Rose Set/3 Garden Tools,English,67.25,5,4,14.82,33.33,0.0003
90214P,"Letter ""P"" Bling Key Ring",Letter,66.59,77,33,1.04,2.94,0.0003
35819P,"Acrylic Hanging Jewel,Pink",Acrylic,66.55,95,7,0.5,0.0,0.0003
90037A,Tiny Crystal Bracelet Red,Tiny,66.31,26,12,2.55,0.0,0.0003
40002,White Bamboo Ribs Lampshade,White,66.3,78,1,0.85,50.0,0.0003
90037C,Tiny Crystal Bracelet Blue,Tiny,66.08,26,13,2.53,0.0,0.0003
85072,Occasions Gift Card Assortment,Occasions,66.0,120,1,0.55,0.0,0.0003
79329,Pink Flock Glass Candleholder,Pink,65.94,100,7,1.29,0.0,0.0003
84340,Large Fibre Optic Christmas Tree,Large,65.76,21,11,4.35,0.0,0.0003
79406,Frosted White Base,Frosted,65.62,259,21,0.4,0.0,0.0003
90179B,Purple Fine Bead Necklace W Tassel,Purple,65.31,11,9,5.93,0.0,0.0003
72812,Large Zinc/Glass Candleholder,Large,65.23,27,9,2.81,0.0,0.0003
47016,Light Decoration Battery Operated,Light,65.10000000000001,31,5,2.1,0.0,0.0003
84705A,English Rose Photo Frame,English,65.10000000000001,14,7,4.65,0.0,0.0003
90141B,Ivory Pendant Triple Shell Necklace,Ivory,64.94,13,9,5.02,0.0,0.0003
23235,Biscuit Tin Vintage Leaf,Biscuit,64.56,24,3,2.76,6.25,0.0003
84551,Crochet Dog Keyring,Crochet,64.35,39,8,1.65,0.0,0.0003
90046,White With Metal Bag Charm,White,64.35,13,7,4.95,12.5,0.0003
90074,Black Diamond Cluster Necklace,Black,64.09,7,6,9.19,0.0,0.0003
79534,Multicolour Glass Plate,Multicolour,63.800000000000004,116,16,0.55,0.0,0.0003
23253,16 Pc Cutlery Set Pantry Design,16,63.8,4,1,15.95,2.78,0.0003
84968B,Set Of 16 Vintage Ivory Cutlery,Set,63.75,5,5,12.75,0.74,0.0003
85018B,S/6 Paper Boxes Blossom Images,S/6,63.75,15,10,4.25,0.0,0.0003
20791,Blue Tiled Set Of 3 Drawers,Blue,63.75,5,1,12.75,50.0,0.0003
85018A,S/6 Paper Boxes Romantic Images,S/6,63.75,15,10,4.25,0.0,0.0003
20905,Vintage Keepsake Box Beauty Girl,Vintage,63.5,10,4,6.35,0.0,0.0003
22845,"Cat Food Container , Vintage",Cat,63.49999999999999,10,3,6.35,2.22,0.0003
90205A,Large Mint Diamante Hairslide,Large,63.46,38,22,1.67,0.0,0.0003
37491D,Purple/Blue Ceramic Candle Holder,Purple/Blue,63.28,26,13,2.7,0.0,0.0003
22987,"Wrap , Summer Rose Design",Wrap,63.0,150,6,0.42,0.0,0.0003
72709,Ivory Sculpted Rnd Candle,Ivory,62.9,74,13,0.85,0.0,0.0003
84529B,Blue Knitted Kid'S Rucksack,Blue,62.35,13,5,5.23,0.0,0.0003
35607B,Black Feather Christmas Decoration,Black,62.3,312,17,0.28,0.0,0.0003
47348A,Fuschia Voile Pointy Shoe Dec,Fuschia,62.01,103,16,0.78,0.0,0.0003
84450B,Pink/Yellow Rabbit Sat Easter,Pink/Yellow,61.92,88,29,0.74,0.0,0.0003
17136A,Blue Stones On Wire For Candle,Blue,61.78,743,34,0.11,0.0,0.0003
20620,Red Spotty Passport Cover,Red,61.76,15,14,4.1,0.0,0.0003
35817B,"Acrylic Jewel Snowflake,Blue",Acrylic,61.3,143,3,2.7,0.0,0.0003
16151A,Flowers Handbag Blue And Orange,Flowers,61.25,49,3,1.25,0.0,0.0003
35973,Geranium Folkart Heart Decoration,Geranium,61.25,49,13,1.25,0.0,0.0003
22578,Wooden Star Christmas Scandispot,Wooden,61.2,72,2,0.85,0.37,0.0003
23541,"Wall Art ,Puddings",Wall,61.2,8,2,7.85,0.65,0.0003
22565,Feltcraft Hairbands Pink + White,Feltcraft,61.199999999999996,72,6,0.85,0.35,0.0003
35910B,Pink Flowers Rabbit Easter,Pink,61.07,29,8,2.52,0.0,0.0003
90214I,"Letter ""I"" Bling Key Ring",Letter,61.0,62,27,1.08,3.57,0.0003
22537,Magic Slate Dinosaur,Magic,60.480000000000004,144,3,0.42,0.28,0.0003
84984B,Red Peony Des C/Cover,Red,60.45,13,6,4.65,5.88,0.0003
22409,Tin Can Biscuits Design,Tin,60.0,48,4,1.25,3.51,0.0003
22953,Birthday Banner Tape,Birthday,60.0,48,3,1.25,0.0,0.0003
84875A,Pink Square Compact Mirror,Pink,60.0,16,12,3.75,0.0,0.0003
23629,Set 10 Cards Dressing Up 17077,Set,59.760000000000005,24,10,2.49,0.0,0.0003
90021,Laser Cut Multi Strand Necklace,Laser,59.75,5,4,11.95,0.0,0.0003
90171,Daisy Ring,Daisy,59.65,47,27,1.27,0.0,0.0003
gift_0001_70,Dotcomgiftshop Gift Voucher Â£70.00,Dotcomgiftshop,59.57,1,1,59.57,0.0,0.0003
44241C,Blue Butterfly On Spring,Blue,59.5,70,8,0.85,0.0,0.0003
84582,Pink Crochet Cat With Scarf,Pink,59.5,14,11,4.25,0.0,0.0003
35654,Vintage Bead Filled Pink Cushion,Vintage,59.400000000000006,12,5,4.95,0.0,0.0003
23537,I Love London Wall Art,I,59.400000000000006,12,2,4.95,0.0,0.0003
23325,Rustic Strawberry Jampot Small,Rustic,59.39999999999999,36,3,1.65,7.89,0.0003
22973,Childrens Circus Parade Mug,Childrens,59.39999999999999,36,3,1.65,3.7,0.0003
22329,Round Food Container S/5 Retrospot,Round,59.39999999999999,36,3,1.65,0.65,0.0003
35001B,Hand Open Shape Black,Hand,59.330000000000005,17,6,3.49,14.29,0.0003
90011B,Black Crystal Drop Earrings,Black,59.06,20,15,2.95,0.0,0.0003
35909A,Rabbit Easter Decoration,Rabbit,59.00000000000001,20,5,2.95,0.0,0.0003
22903,Calendar Family Favorites,Calendar,59.0,20,4,2.95,2.38,0.0003
85023C,Pink Large Jeweled Photoframe,Pink,58.65,23,11,2.55,7.69,0.0003
81985A,"Icon Alarm Clock,Fuschia  Pin Up",Icon,58.65,23,7,2.55,0.0,0.0003
90188,Drop Earrings W Flower & Leaf,Drop,58.5,23,20,2.55,0.0,0.0003
84984A,Green Peony Des C/Cover,Green,58.370000000000005,11,5,6.09,5.56,0.0003
84226,Hen House W Family In Barn & Nest,Hen,58.31,77,18,0.84,0.0,0.0003
35816B,"Acrylic Jewel Angel,Blue",Acrylic,58.07,139,3,1.4,0.0,0.0003
18094C,White/Blue Rect Ceramic Oil Burner,White/Blue,58.05,33,13,2.15,1.01,0.0003
17129C,Sky Blue Colour Glass Gems In Bag,Sky,57.98,86,11,0.83,0.0,0.0003
35821B,"Jewelled Decoration,Blue",Jewelled,57.0,150,3,0.38,0.0,0.0003
72771B,Burg Flock Gold Cup/Candle,Burg,56.9,117,8,1.28,0.0,0.0003
90212C,Purple Las Vegas Bracelet Round,Purple,56.25,15,7,3.75,0.0,0.0003
47344B,Blue Flower Des Purse,Blue,56.16,54,10,1.08,0.0,0.0003
85023A,Crystal Large Jewelled Photo Frame,Crystal,56.1,22,10,2.55,9.09,0.0003
90033,Ivory Shell Heart Earrings,Ivory,55.88,22,18,2.54,0.0,0.0003
85080,Padded Red Heart Decoration,Padded,55.76,113,22,0.53,0.0,0.0003
90182C,Black 3 Bead Drop Earrings,Black,55.74,19,13,2.93,7.14,0.0003
90177A,Classic Diamante Earrings Jet,Classic,55.690000000000005,19,14,2.92,6.67,0.0003
90214T,"Letter ""T"" Bling Key Ring",Letter,55.57,57,24,1.07,0.0,0.0003
90001B,Antique Mid Blue Flower Earrings,Antique,55.120000000000005,13,10,4.24,9.09,0.0003
85151,Welcome Metal Sign,Welcome,55.0,44,8,1.25,0.0,0.0003
90014A,Silver M.O.P. Orbit Necklace,Silver,54.800000000000004,11,6,6.68,0.0,0.0003
90135A,Orange/Fuschia Stones Necklace,Orange/Fuschia,54.620000000000005,11,4,4.99,0.0,0.0003
90142D,Mop Pendant Shell Necklace,Mop,54.59,11,5,4.98,0.0,0.0003
90043,Copper And Brass Bag Charm,Copper,54.510000000000005,10,6,5.78,0.0,0.0003
20820,Silver Looking Mirror,Silver,54.45,11,8,4.95,0.0,0.0003
20953,Porcelain Cherub Bell Large,Porcelain,54.449999999999996,33,9,1.65,0.0,0.0003
90084,Pink Crystal Guitar Phone Charm,Pink,54.4,64,9,0.85,10.0,0.0003
46115B,Green Pop Art Mao Cushion Cover,Green,54.34,286,22,0.19,0.0,0.0003
22345,Party Pizza Dish Blue White Spot,Party,54.28,53,17,1.24,0.76,0.0003
23389,Spaceboy Mini Rucksack,Spaceboy,53.95,13,4,4.15,0.42,0.0003
22252,Birdcage Decoration Magic Garden,Birdcage,53.55,21,3,2.55,1.69,0.0003
84559b,3D Sheet Of Cat Stickers,3D,53.54,32,25,1.67,0.0,0.0003
84660b,Black Stitched Wall Clock,Black,53.18,7,6,7.59,0.0,0.0003
72798C,Set/4 Garden Rose Dinner Candle,Set/4,53.11,28,15,2.11,0.0,0.0003
